진료년도,표시과목,주상병코드,환자수,명세서 청구건수,입내원일수,요양급여비용총액,보험자부담금
2019,일반의,H42,124,298,298,4064650,3391850
2019,일반의,H43,2194,3201,3201,93780720,68207820
2019,일반의,H44,292,358,358,6783780,5095040
2019,일반의,H45,16,38,38,567780,395140
2019,일반의,H46,28,73,73,6329890,4436190
2019,일반의,H47,147,221,221,18081280,12885380
2019,일반의,H48,4,4,4,354820,251720
2019,일반의,H49,33,93,93,4012300,2944600
2019,일반의,H50,407,458,461,21706240,15980390
2019,일반의,H51,7,7,7,104430,82730
2019,일반의,H52,21403,26438,26438,984245090,699647490
2019,일반의,H53,1161,1503,1503,86461370,61519120
2019,일반의,H54,359,668,668,16150320,12613020
2019,일반의,H55,52,61,61,3378300,2582800
2019,일반의,H57,767,971,971,18959380,13980380
2019,일반의,H58,3,3,3,83010,62510
2019,일반의,H59,52,86,86,1240640,1007340
2019,일반의,H60,99886,168553,168568,2807427380,2109847040
2019,일반의,H61,18524,27669,27683,760024680,563299840
2019,일반의,H62,1505,3168,3168,56469220,42579720
2019,일반의,H65,50171,116341,116537,2043563810,1553545130
2019,일반의,H66,126633,323235,324199,5776229430,4467073840
2019,일반의,H67,2961,4770,4770,85655940,63019340
2019,일반의,H68,5183,9831,9831,158159680,116540780
2019,일반의,H69,1060,1367,1367,41576220,29808420
2019,일반의,H70,228,324,326,8957320,6761820
2019,일반의,H71,225,1146,1221,106783700,79211480
2019,일반의,H72,680,1558,1606,79612360,59479560
2019,일반의,H73,1223,3065,3067,52946790,39925800
2019,일반의,H74,103,279,297,37927130,28581140
2019,일반의,H75,2,2,2,37240,30440
2019,일반의,H80,18,50,62,9154560,6986180
2019,일반의,H81,123182,226905,229648,5294447770,4042862220
2019,일반의,H82,1201,1855,1855,32340020,25706820
2019,일반의,H83,647,991,998,20250380,15292860
2019,일반의,H90,7686,16328,16663,3540888150,2647250700
2019,일반의,H91,4815,8210,8240,397521270,289064420
2019,일반의,H92,3379,4129,4129,72817590,53996890
2019,일반의,H93,17033,32593,32621,894385850,664963220
2019,일반의,H94,2,2,2,30790,21690
2019,일반의,H95,10,16,16,253640,192840
2019,일반의,I00,236,589,595,12881590,10029620
2019,일반의,I01,38,94,94,1654020,1357320
2019,일반의,I02,1,1,1,19580,13780
2019,일반의,I05,260,822,822,28252690,20899490
2019,일반의,I06,63,193,193,9951430,7286430
2019,일반의,I07,64,141,141,4410810,3272410
2019,일반의,I08,170,440,440,32948250,31002550
2019,일반의,I09,18,34,34,682510,543810
2019,일반의,I10,1606083,10968776,10969456,192732178900,151367638630
2019,일반의,I11,18498,118125,118172,2198841360,1765433490
2019,일반의,I12,833,3673,3693,78221890,60437000
2019,일반의,I13,2302,14930,14930,284536530,226787870
2019,일반의,I15,1903,8330,8330,131705730,104339610
2019,일반의,I20,25350,76518,77316,1649260270,1288586030
2019,일반의,I21,1657,4106,4151,194924210,143699420
2019,일반의,I22,135,875,875,16302200,13645500
2019,일반의,I23,79,298,298,5663330,4298030
2019,일반의,I24,774,2246,2271,48537510,38597210
2019,일반의,I25,4108,11034,11218,280406380,215487110
2019,일반의,I26,89,365,365,6839530,5489130
2019,일반의,I27,63,151,151,2734050,2233850
2019,일반의,I28,22,28,28,1342590,972690
2019,일반의,I30,13,15,15,616870,445370
2019,일반의,I31,168,411,427,18922410,13573130
2019,일반의,I32,1,1,1,15690,10990
2019,일반의,I33,8,32,47,2556880,2010270
2019,일반의,I34,345,952,952,43211540,26573570
2019,일반의,I35,485,1451,1477,52892550,39979890
2019,일반의,I36,17,24,24,1365140,995040
2019,일반의,I37,30,52,52,1730070,1383370
2019,일반의,I38,21,43,45,1360480,1043880
2019,일반의,I39,44,204,204,3535250,2852750
2019,일반의,I40,43,57,57,3032850,2177750
2019,일반의,I41,25,32,32,561990,400890
2019,일반의,I42,371,1665,1683,57626950,48239710
2019,일반의,I43,2,2,2,25690,22390
2019,일반의,I44,120,160,167,4968170,3570440
2019,일반의,I45,307,455,455,9739800,7197720
2019,일반의,I46,14,17,17,1930490,1368690
2019,일반의,I47,2041,4324,4351,85514660,64540820
2019,일반의,I48,3939,12961,12991,297967770,227700320
2019,일반의,I49,10419,18885,19018,430882890,325301920
2019,일반의,I50,6872,24342,24831,533128320,422382650
2019,일반의,I51,2223,3807,3809,101414540,77029400
2019,일반의,I52,10,14,14,193030,145030
2019,일반의,I60,144,764,1322,140202310,107604570
2019,일반의,I61,419,3533,4055,187085400,147274910
2019,일반의,I62,72,392,615,86642310,72513040
2019,일반의,I63,13502,58742,60277,1945277030,1496482310
2019,일반의,I64,882,3803,3820,168719880,134798550
2019,일반의,I65,6037,13036,13070,562525060,407950170
2019,일반의,I66,1121,2344,2386,158231360,115018850
2019,일반의,I67,14148,31337,32340,2515380540,1834934770
2019,일반의,I68,553,1304,1344,139349180,100253800
2019,일반의,I69,4126,21409,21886,471132080,377955830
2019,일반의,I70,10559,26411,26434,626726730,475010780
2019,일반의,I71,267,570,586,23349520,17597600
2019,일반의,I72,262,431,449,19208300,13977110
2019,일반의,I73,65926,146372,146399,2327655310,1834143770
2019,일반의,I74,872,2096,2096,54495990,46328090
2019,일반의,I77,167,408,409,12926060,9626380
2019,일반의,I78,1287,2066,2066,36247560,27640040
2019,일반의,I79,568,1202,1229,22976340,18073050
2019,일반의,I80,2487,4975,5002,91680020,69890270
2019,일반의,I81,2,3,3,36900,30300
2019,일반의,I82,635,1384,1386,27954570,22138330
2019,일반의,I83,28843,68417,70060,4568053140,3510558200
2019,일반의,I84,1,1,1,15690,10990
2019,일반의,I85,41,69,69,2793680,1956600
2019,일반의,I86,1684,3242,3258,307179360,216238540
2019,일반의,I87,27499,55875,55889,985800100,749381310
2019,일반의,I88,5331,7926,8023,175454680,129119320
2019,일반의,I89,5058,10854,10926,217921310,163710590
2019,일반의,I95,4642,6482,6601,145658380,109509090
2019,일반의,I97,66,236,236,4732240,3909440
2019,일반의,I98,83,148,148,2642010,2066010
2019,일반의,I99,676,1205,1205,19780430,15441530
2019,일반의,J00,814874,1482710,1483317,23270141830,17578981130
2019,일반의,J01,376925,797218,797866,12556477340,9415875630
2019,일반의,J02,798131,1386179,1387063,22170450180,16472560170
2019,일반의,J03,1138311,1981692,1987068,33048447320,24440866260
2019,일반의,J04,431849,813335,814300,13164099590,9876869950
2019,일반의,J05,7327,12072,12448,267334190,213426330
2019,일반의,J06,1224353,2240828,2241538,35554037450,26581138470
2019,일반의,J09,15672,23493,24608,503887630,379708260
2019,일반의,J10,134108,197304,212662,5753846840,4580115390
2019,일반의,J11,116899,172705,175833,3270511320,2428365280
2019,일반의,J12,840,1349,2802,239295950,214719650
2019,일반의,J13,145,199,816,88699780,80325070
2019,일반의,J14,93,129,668,82953400,74783480
2019,일반의,J15,33922,76145,84481,2432787870,1962855970
2019,일반의,J16,938,2384,2422,46011350,36183010
2019,일반의,J17,404,822,838,17553390,13515560
2019,일반의,J18,93317,207822,243376,9365843840,7620999850
2019,일반의,J20,3984564,9420053,9432682,149917485140,113151867940
2019,일반의,J21,158699,381422,383769,6447594260,4984691030
2019,일반의,J22,157114,317498,317793,4977397900,3751274910
2019,일반의,J30,1337433,2617368,2617446,42222429370,31540097580
2019,일반의,J31,41996,114471,114481,1832686600,1410153180
2019,일반의,J32,79501,180450,180517,3324323950,2455344550
2019,일반의,J33,488,813,825,31766280,22859900
2019,일반의,J34,25287,47280,47758,2026136290,1531682750
2019,일반의,J35,23431,45104,45231,810306760,597908080
2019,일반의,J36,169716,300977,302434,4929524470,3646043750
2019,일반의,J37,11810,21790,21790,365301770,275069050
2019,일반의,J38,10804,17467,17507,568242540,407640640
2019,일반의,J39,51170,88850,88956,1565102280,1152974350
2019,일반의,J40,417998,845580,847361,13611501820,10372458470
2019,일반의,J41,91897,221449,221506,3471525000,2736928140
2019,일반의,J42,80372,191629,192287,3411024670,2698922340
2019,일반의,J43,1972,2608,2651,209380560,148589680
2019,일반의,J44,17205,54913,55868,1046903550,843475490
2019,일반의,J45,209078,553595,557483,9750754130,7614240300
2019,일반의,J46,3386,9780,9856,167761760,130444450
2019,일반의,J47,4354,11208,11270,342046310,253514320
2019,일반의,J60,51,75,75,1399510,1119850
2019,일반의,J61,22,109,109,2585540,2032640
2019,일반의,J62,15,18,18,385280,282380
2019,일반의,J63,5,9,9,76920,57420
2019,일반의,J64,48,107,107,2828600,2144900
2019,일반의,J65,5,24,24,633630,453930
2019,일반의,J66,5,5,5,70070,54770
2019,일반의,J67,15,17,17,541960,395860
2019,일반의,J68,28,31,35,961050,724470
2019,일반의,J69,67,235,258,12996220,10142270
2019,일반의,J70,188,265,265,4199240,3110340
2019,일반의,J80,28,29,29,1001720,726820
2019,일반의,J81,93,165,266,15964830,12217170
2019,일반의,J82,85,160,160,4058770,3098470
2019,일반의,J84,1240,2235,2302,111323000,83309760
2019,일반의,J85,40,73,98,5597760,4177320
2019,일반의,J86,18,39,39,1819530,1311330
2019,일반의,J90,364,497,529,27522820,20466320
2019,일반의,J91,39,46,46,2300000,1665200
2019,일반의,J92,37,42,42,2653440,1881640
2019,일반의,J93,984,1493,1665,59205010,44058890
2019,일반의,J94,182,224,243,19131730,13646310
2019,일반의,J95,4,11,11,291010,220610
2019,일반의,J96,81,120,138,5341470,4108980
2019,일반의,J98,16101,18948,18957,1842390070,1294238900
2019,일반의,J99,12,12,12,1560910,1093310
2019,일반의,K00,32,41,41,620720,472020
2019,일반의,K01,96,115,115,2105530,1566830
2019,일반의,K02,173,206,206,2944430,2279230
2019,일반의,K03,126,211,211,3403940,2764040
2019,일반의,K04,3233,5754,5763,88887270,70315380
2019,일반의,K05,39279,68033,68036,1003760020,791117500
2019,일반의,K06,136,213,213,3595250,2747750
2019,일반의,K07,6992,12007,12007,239115220,177239660
2019,일반의,K08,2416,3179,3179,51167880,38897430
2019,일반의,K09,155,191,193,5466560,4052010
2019,일반의,K10,381,601,601,10913340,8117840
2019,일반의,K11,8430,12462,12508,235974680,174023160
2019,일반의,K12,95185,150746,150905,2419887770,1861642470
2019,일반의,K13,6627,9104,9111,150663210,112620310
2019,일반의,K14,8264,12550,12552,193651860,152801570
2019,일반의,K20,4134,6114,6121,149827380,109176910
2019,일반의,K21,776536,1417194,1418333,30635881620,22534393160
2019,일반의,K22,933,1736,1746,53469350,39165070
2019,일반의,K23,175,223,223,3798260,2794060
2019,일반의,K25,153166,273517,274916,7189243150,5274064170
2019,일반의,K26,44265,65082,65401,2336183320,1667342620
2019,일반의,K27,64012,124214,124535,2096448900,1604546300
2019,일반의,K28,307,537,550,10139040,7823600
2019,일반의,K29,1236130,2069526,2071621,43503120690,32026752170
2019,일반의,K30,139956,208216,208290,3773537390,2818685930
2019,일반의,K31,23508,34829,34928,1501652360,1089377420
2019,일반의,K35,4159,5259,6821,1132618080,883052020
2019,일반의,K36,680,808,809,53316980,37830110
2019,일반의,K37,1860,2032,2100,86993920,65240650
2019,일반의,K38,277,292,297,12250060,8650510
2019,일반의,K40,2162,2862,3116,166927580,128562810
2019,일반의,K41,79,98,98,2349510,1869770
2019,일반의,K42,176,233,238,8683170,6630770
2019,일반의,K43,242,335,346,9399060,7261600
2019,일반의,K44,30,43,43,1610570,1191170
2019,일반의,K45,65,94,110,4307140,3301460
2019,일반의,K46,318,355,359,8426850,6465470
2019,일반의,K50,932,2128,2164,56499130,44937830
2019,일반의,K51,1094,2984,2997,135182560,106337000
2019,일반의,K52,393735,562918,566760,10262009710,7683717650
2019,일반의,K55,115,175,206,8864050,6464050
2019,일반의,K56,6791,10157,10679,277063820,208585820
2019,일반의,K57,1892,2814,3163,260490050,186424210
2019,일반의,K58,272721,421275,422169,10829200210,8005507390
2019,일반의,K59,296576,482424,482904,10610519330,7968554720
2019,일반의,K60,5852,15469,17281,1659584010,1265871820
2019,일반의,K61,3588,11208,11653,984735080,780144280
2019,일반의,K62,4869,6721,6822,593048870,426851620
2019,일반의,K63,119729,134030,134669,44480208400,31233927480
2019,일반의,K64,41015,83215,90332,7139675600,5389910320
2019,일반의,K65,303,509,629,32778290,24852300
2019,일반의,K66,132,262,312,14298610,10695730
2019,일반의,K67,160,189,189,3699450,2688050
2019,일반의,K70,13270,27637,29188,1016744230,730948980
2019,일반의,K71,7101,13669,14320,427907730,308042240
2019,일반의,K72,853,1470,1501,45606950,32960040
2019,일반의,K73,29858,59805,61024,2025528080,1459412670
2019,일반의,K74,2337,5687,6477,301262690,222137150
2019,일반의,K75,54806,93703,94596,3378855550,2404630870
2019,일반의,K76,146443,210216,211257,11783868000,8285582950
2019,일반의,K77,1515,3145,3160,143769760,103900890
2019,일반의,K80,10843,18663,19255,1049259320,740179970
2019,일반의,K81,2043,2878,3148,173899060,126318240
2019,일반의,K82,16444,18012,18038,2064204680,1415135810
2019,일반의,K83,4016,5599,5634,183067070,130732590
2019,일반의,K85,1190,2133,2570,146868980,108558480
2019,일반의,K86,3060,4587,4743,349639030,243310860
2019,일반의,K87,408,475,475,49541430,33337860
2019,일반의,K90,256,378,378,7764350,5776450
2019,일반의,K91,320,893,914,19376820,14945350
2019,일반의,K92,6244,8838,8891,262121020,194456910
2019,일반의,K93,857,1151,1151,21312400,15473700
2019,일반의,L00,31,55,94,5849240,5039710
2019,일반의,L01,71647,118938,119032,2090510790,1562276900
2019,일반의,L02,406127,830001,831033,16786606310,12265042040
2019,일반의,L03,363626,684569,688688,13288704260,9979682220
2019,일반의,L04,96760,158257,158611,2646121390,1939468790
2019,일반의,L05,7694,16927,16975,320991250,228852630
2019,일반의,L08,158625,276381,276474,5124826040,3791039940
2019,일반의,L10,245,731,731,13077760,10481220
2019,일반의,L11,673,737,737,12418690,8880090
2019,일반의,L12,224,519,519,17518510,14985210
2019,일반의,L13,6224,10145,10150,175053120,129315680
2019,일반의,L14,53,99,99,1886030,1377430
2019,일반의,L20,211671,427419,427539,8310440810,6157926030
2019,일반의,L21,228709,410831,410830,6506897680,4854238360
2019,일반의,L22,1500,1900,1900,34413690,28671410
2019,일반의,L23,1509837,2770645,2771078,45986564980,34708152800
2019,일반의,L24,299086,496456,496453,8085912530,6058982320
2019,일반의,L25,176404,299827,299842,4786169270,3653468840
2019,일반의,L26,1214,1909,1909,30167170,22618070
2019,일반의,L27,14318,25535,25608,446600350,336928510
2019,일반의,L28,71279,131057,131080,2893305970,2129557630
2019,일반의,L29,87722,162444,162440,3070057880,2373780320
2019,일반의,L30,371429,622116,622168,10298958530,7701631760
2019,일반의,L40,41949,117317,117361,2041219400,1501325510
2019,일반의,L41,628,1409,1409,23739270,17628770
2019,일반의,L42,5460,8976,8976,160300000,114023400
2019,일반의,L43,2403,4286,4286,96822380,70293440
2019,일반의,L44,1092,1584,1584,25195570,18685770
2019,일반의,L45,39,70,70,1245970,961370
2019,일반의,L50,704969,1274089,1274463,23567375170,17570324140
2019,일반의,L51,1774,3085,3146,59876620,45524570
2019,일반의,L52,596,1170,1170,19383080,14537780
2019,일반의,L53,4321,7157,7157,114176590,85779530
2019,일반의,L54,73,95,95,1400520,1027020
2019,일반의,L55,3283,3982,3982,80960030,57660170
2019,일반의,L56,2372,3121,3121,51754670,37466470
2019,일반의,L57,2796,3864,3864,119924830,88136330
2019,일반의,L58,23,44,44,894670,742670
2019,일반의,L59,217,245,245,4077360,2951560
2019,일반의,L60,44544,109466,109529,3001916560,2181935480
2019,일반의,L62,76,90,90,1718010,1281510
2019,일반의,L63,48237,185387,185386,6019583650,4230354320
2019,일반의,L64,5740,9393,9393,141803300,100086030
2019,일반의,L65,3898,6077,6076,102144620,72633520
2019,일반의,L66,6602,12169,12168,222911020,158203610
2019,일반의,L67,44,83,83,1398490,990890
2019,일반의,L68,44,58,58,565470,402370
2019,일반의,L70,41878,82513,82512,1487795340,1048054030
2019,일반의,L71,10223,20399,20399,318114580,229670940
2019,일반의,L72,48981,110748,110815,5518355300,3917737560
2019,일반의,L73,55765,111991,111998,1869703120,1333841660
2019,일반의,L74,3285,3970,3970,67614260,51258460
2019,일반의,L75,725,1735,1779,147657990,109676720
2019,일반의,L80,5190,21265,21264,884199800,631873100
2019,일반의,L81,9806,11869,11865,178663620,130852780
2019,일반의,L82,2013,2561,2561,54403940,40800150
2019,일반의,L83,246,333,332,7265340,5209340
2019,일반의,L84,115585,247402,247464,10805522700,7682676990
2019,일반의,L85,51304,77146,77146,1265849900,954282530
2019,일반의,L86,795,952,952,15024980,11218580
2019,일반의,L87,165,177,177,3103690,2248290
2019,일반의,L88,155,699,699,13223240,10660480
2019,일반의,L89,5136,33197,33357,1575128420,1271685590
2019,일반의,L90,3400,5762,5761,163158180,115505030
2019,일반의,L91,39508,92543,92543,3087381910,2171962420
