진료년도,표시과목,주상병코드,환자수,명세서 청구건수,요양급여비용총액,보험자부담금
2018,정형외과,K44,1,3,149520,107320
2018,정형외과,K45,29,34,617640,477840
2018,정형외과,K46,100,147,2943100,2301580
2018,정형외과,K50,33,57,1098290,882790
2018,정형외과,K51,54,123,3357880,2773460
2018,정형외과,K52,11065,14605,300061880,223410920
2018,정형외과,K55,4,10,1090400,861590
2018,정형외과,K56,140,187,8570630,6480910
2018,정형외과,K57,79,145,7410620,5436830
2018,정형외과,K58,9411,12815,258048590,194292990
2018,정형외과,K59,15185,28720,566976970,429335720
2018,정형외과,K60,87,147,12281530,9893000
2018,정형외과,K61,296,767,24440660,18707600
2018,정형외과,K62,185,221,13173810,9418730
2018,정형외과,K63,762,955,162000190,113838130
2018,정형외과,K64,1009,1721,68266740,52623300
2018,정형외과,K65,31,158,4221580,3333230
2018,정형외과,K66,5,21,557070,402370
2018,정형외과,K67,2,3,58130,43330
2018,정형외과,K70,591,1123,41673430,30318510
2018,정형외과,K71,148,329,9131420,6748460
2018,정형외과,K72,127,349,9306250,6817620
2018,정형외과,K73,627,1273,40033430,28946230
2018,정형외과,K74,108,227,8734620,6498890
2018,정형외과,K75,1280,2275,74971560,53973900
2018,정형외과,K76,3334,5129,172299680,123570930
2018,정형외과,K77,34,54,1702950,1251910
2018,정형외과,K80,437,863,34064250,25414570
2018,정형외과,K81,156,335,12562820,9656820
2018,정형외과,K82,88,148,7116300,5128590
2018,정형외과,K83,27,77,2637240,2082610
2018,정형외과,K85,49,79,9573280,7195080
2018,정형외과,K86,46,95,4108830,3123730
2018,정형외과,K87,4,6,272940,191340
2018,정형외과,K90,14,38,766960,552460
2018,정형외과,K91,19,45,1014780,776480
2018,정형외과,K92,146,192,5932710,4607950
2018,정형외과,K93,6,6,142570,105370
2018,정형외과,L00,1,6,95460,67260
2018,정형외과,L01,432,794,14976040,11363920
2018,정형외과,L02,34128,114138,2813673040,2088454060
2018,정형외과,L03,126391,338365,9278997140,6870113650
2018,정형외과,L04,2244,3440,63161440,45993270
2018,정형외과,L05,188,757,23604130,17748740
2018,정형외과,L08,4827,11675,292217930,219618050
2018,정형외과,L10,20,34,737130,530530
2018,정형외과,L11,1,1,15310,10810
2018,정형외과,L12,4,19,416650,368850
2018,정형외과,L13,181,324,5678000,4429030
2018,정형외과,L14,3,3,156810,112910
2018,정형외과,L20,2236,4164,64727580,49418300
2018,정형외과,L21,2135,3366,50744410,38828390
2018,정형외과,L22,18,25,353860,290360
2018,정형외과,L23,23211,38769,603397190,463781870
2018,정형외과,L24,1673,3042,47032430,37452230
2018,정형외과,L25,4553,7661,122313180,93948570
2018,정형외과,L26,20,43,808870,618870
2018,정형외과,L27,436,627,10853820,8130290
2018,정형외과,L28,1000,1682,27159500,20913820
2018,정형외과,L29,2619,4401,75837590,58370640
2018,정형외과,L30,7317,11656,182586120,141330570
2018,정형외과,L40,541,1139,16628010,12468010
2018,정형외과,L41,9,11,193860,145260
2018,정형외과,L42,14,16,257440,187740
2018,정형외과,L43,12,16,246660,187760
2018,정형외과,L44,4,5,79790,56190
2018,정형외과,L50,17898,29830,491432780,376507870
2018,정형외과,L51,20,30,413980,322080
2018,정형외과,L52,18,37,675290,488390
2018,정형외과,L53,34,49,837030,616430
2018,정형외과,L54,2,2,30610,22510
2018,정형외과,L55,51,103,3832110,2706810
2018,정형외과,L56,35,62,964120,703620
2018,정형외과,L57,34,53,1419040,1049040
2018,정형외과,L58,2,2,31970,25570
2018,정형외과,L60,59332,218501,5590653140,4050283080
2018,정형외과,L62,11,24,2017550,1508990
2018,정형외과,L63,219,423,8112420,5726220
2018,정형외과,L64,66,131,1965350,1397050
2018,정형외과,L65,121,200,3096010,2204210
2018,정형외과,L66,71,110,1826030,1339130
2018,정형외과,L67,2,2,26260,18560
2018,정형외과,L70,473,837,11021150,7803450
2018,정형외과,L71,39,86,1125080,838980
2018,정형외과,L72,7586,29420,999705390,728319440
2018,정형외과,L73,54,115,2105110,1553430
2018,정형외과,L74,55,71,1371720,995720
2018,정형외과,L75,9,19,397150,283450
2018,정형외과,L80,27,30,428330,329330
2018,정형외과,L81,88,106,2117720,1578180
2018,정형외과,L82,14,28,468120,369520
2018,정형외과,L83,4,5,169390,124890
2018,정형외과,L84,16251,50002,1570832000,1145568720
2018,정형외과,L85,324,510,9314790,7170180
2018,정형외과,L86,17,17,255190,192690
2018,정형외과,L87,1,3,134040,98540
2018,정형외과,L88,30,232,5024600,3795100
2018,정형외과,L89,1149,8313,195190660,158126000
2018,정형외과,L90,196,276,7281000,5492360
2018,정형외과,L91,246,374,10541330,7742100
2018,정형외과,L92,358,822,33355770,24286940
2018,정형외과,L93,11,19,365310,267910
2018,정형외과,L94,11,27,1006820,714620
2018,정형외과,L95,74,157,4602550,3363740
2018,정형외과,L97,119,897,23007810,18562480
2018,정형외과,L98,396,2459,61405290,47766130
2018,정형외과,L99,6,12,350600,246000
2018,정형외과,M00,2063,8737,878011380,670070590
2018,정형외과,M01,38,185,23256960,18046070
2018,정형외과,M02,133,458,11092000,8142550
2018,정형외과,M03,10,19,1828530,1394410
2018,정형외과,M05,3312,23388,674791370,573492150
2018,정형외과,M06,17245,57071,1406432180,1034193600
2018,정형외과,M07,885,2787,61848140,47716050
2018,정형외과,M08,199,454,12641910,9536580
2018,정형외과,M09,12,21,364430,256530
2018,정형외과,M10,119988,438332,8579765220,6261608130
2018,정형외과,M11,666,1877,46415220,33927530
2018,정형외과,M12,10854,40074,1016206050,741152980
2018,정형외과,M13,163276,568437,16748971470,12526512050
2018,정형외과,M14,91,619,14957790,11571500
2018,정형외과,M15,15968,60217,1532645770,1161352210
2018,정형외과,M16,13626,45482,1291136940,981443790
2018,정형외과,M17,1028431,5907462,2.15727E+11,1.59903E+11
2018,정형외과,M18,3230,9411,196697610,144079800
2018,정형외과,M19,261440,882414,22691501720,16925519050
2018,정형외과,M20,23568,55252,5145385120,3927117480
2018,정형외과,M21,9470,18547,1415379620,1082122130
2018,정형외과,M22,63774,155826,3871484730,2749856960
2018,정형외과,M23,80721,243608,10517055240,7820666190
2018,정형외과,M24,42223,186589,5154887410,3830899550
2018,정형외과,M25,274348,750880,20751489690,15079898820
2018,정형외과,M30,6,11,137730,103930
2018,정형외과,M31,10,16,311170,252670
2018,정형외과,M32,53,405,8974980,7977880
2018,정형외과,M33,13,39,619910,489410
2018,정형외과,M34,17,185,3776110,3431910
2018,정형외과,M35,201,1000,28908210,24460980
2018,정형외과,M36,14,40,819660,642760
2018,정형외과,M40,11879,37417,1046089150,751072080
2018,정형외과,M41,22646,66642,1720349030,1241682320
2018,정형외과,M42,307,1319,27170340,21074750
2018,정형외과,M43,44859,212634,6123877800,4593672560
2018,정형외과,M45,1657,9272,238826090,196864390
2018,정형외과,M46,8349,33335,877393580,671489220
2018,정형외과,M47,328906,1558676,46844970860,35178188800
2018,정형외과,M48,499595,3169706,92013451190,70888457820
2018,정형외과,M49,5481,32585,1178793030,885889500
2018,정형외과,M50,327153,1629603,46072001910,33739314100
2018,정형외과,M51,488640,2625532,79689069470,58777606010
2018,정형외과,M53,75762,223184,6692514810,4840714520
2018,정형외과,M54,1182496,4379280,1.24523E+11,91259205240
2018,정형외과,M60,24530,59915,1293915880,955523850
2018,정형외과,M61,1665,6126,153838510,111210500
2018,정형외과,M62,73149,169333,3930423950,2868466340
2018,정형외과,M63,38,68,1845100,1314000
2018,정형외과,M65,861706,2359180,57915539610,42006000310
2018,정형외과,M66,1512,8157,255218200,194036870
2018,정형외과,M67,111067,215855,6923564690,5033163550
2018,정형외과,M68,77,243,6817950,5101170
2018,정형외과,M70,60252,153394,3858193910,2793949660
2018,정형외과,M71,54616,148400,4284563590,3131886280
2018,정형외과,M72,168403,540067,11858330760,8596674450
2018,정형외과,M73,423,757,18674040,13696570
2018,정형외과,M75,718841,3224829,92603303300,68058637880
2018,정형외과,M76,161755,409955,9605276280,6904999440
2018,정형외과,M77,543128,1827147,41341101410,29712124030
2018,정형외과,M79,335659,849298,21245409350,15532219930
2018,정형외과,M80,5512,22747,742905840,557830780
2018,정형외과,M81,151456,575302,20131502110,14799876740
2018,정형외과,M82,260,663,25996220,18705420
2018,정형외과,M83,1208,2641,64768460,47437960
2018,정형외과,M84,2391,6266,402524050,304131230
2018,정형외과,M85,1017,2160,72000310,53448040
2018,정형외과,M86,1458,10068,476582110,366173040
2018,정형외과,M87,3640,13862,1062284550,811317620
2018,정형외과,M88,2,7,513950,458250
2018,정형외과,M89,2169,4862,150608480,114004940
2018,정형외과,M90,131,311,14924240,11173260
2018,정형외과,M91,305,815,25835720,19585660
2018,정형외과,M92,16358,38928,1062155970,757344190
2018,정형외과,M93,3529,9726,541032410,414725560
2018,정형외과,M94,9928,21964,656061680,476171130
2018,정형외과,M95,370,643,21628750,16030650
2018,정형외과,M96,3550,21200,784513630,592636680
2018,정형외과,M99,18032,95292,2815086090,2088888650
2018,정형외과,N00,114,215,11250530,8228870
2018,정형외과,N01,1,2,52590,36990
2018,정형외과,N02,48,63,1049050,789550
2018,정형외과,N03,8,28,772720,582470
2018,정형외과,N04,40,59,1308430,1055130
2018,정형외과,N05,32,45,1618140,1187960
2018,정형외과,N06,15,19,392050,278750
2018,정형외과,N08,2,4,110860,84160
2018,정형외과,N10,705,1233,77634890,58864360
2018,정형외과,N11,42,83,2432100,1854320
2018,정형외과,N12,211,437,18534670,13842930
2018,정형외과,N13,37,63,3084780,2373240
2018,정형외과,N15,4,4,184870,131770
2018,정형외과,N16,3,4,46010,32410
2018,정형외과,N17,38,86,3442550,2581800
2018,정형외과,N18,201,942,20807190,18118510
2018,정형외과,N19,48,124,2876300,2313300
2018,정형외과,N20,383,523,17323360,12810160
2018,정형외과,N21,483,847,21225300,15515270
2018,정형외과,N22,8,12,219740,156140
2018,정형외과,N23,9,12,248680,174880
2018,정형외과,N25,3,41,1518790,1357490
2018,정형외과,N26,1,1,33760,23660
2018,정형외과,N28,96,162,4802380,3576340
2018,정형외과,N29,23,26,1295610,947210
2018,정형외과,N30,7930,14376,271026950,204276510
2018,정형외과,N31,884,1981,29529770,23936960
2018,정형외과,N32,124,244,3878970,3097870
2018,정형외과,N33,6,10,122800,105400
2018,정형외과,N34,1105,2158,38518560,28327840
2018,정형외과,N35,5,11,214970,177070
2018,정형외과,N36,3,3,51640,42340
2018,정형외과,N37,16,29,467060,344260
2018,정형외과,N39,1183,2318,51324820,39674210
2018,정형외과,N40,5523,17622,239811600,195048630
2018,정형외과,N41,323,697,9523930,7392710
2018,정형외과,N42,131,287,4045320,3112530
2018,정형외과,N43,8,20,196910,144810
2018,정형외과,N44,3,3,49170,34570
2018,정형외과,N45,87,167,4795450,3540050
2018,정형외과,N47,14,17,270940,194340
2018,정형외과,N48,378,633,10384870,7926470
2018,정형외과,N49,13,22,384600,287800
2018,정형외과,N50,31,61,949820,723920
2018,정형외과,N51,22,33,557900,416200
2018,정형외과,N60,15,20,722580,537510
2018,정형외과,N61,31,78,1459600,1069900
2018,정형외과,N62,52,64,1165260,888160
2018,정형외과,N63,18,22,610180,447860
2018,정형외과,N64,84,108,2291200,1659700
2018,정형외과,N70,2,2,30610,21610
2018,정형외과,N71,7,8,111010,84710
2018,정형외과,N72,1976,4550,218463720,153493120
2018,정형외과,N73,47,77,3869930,2818680
2018,정형외과,N74,1,20,274910,192810
2018,정형외과,N75,98,189,13388820,9411320
2018,정형외과,N76,1070,2405,65302050,46477720
2018,정형외과,N77,22,27,781730,683030
2018,정형외과,N80,32,63,1992320,1433070
2018,정형외과,N81,4,5,76520,60420
2018,정형외과,N83,34,50,4449360,3282150
2018,정형외과,N84,37,52,4219370,2966270
2018,정형외과,N85,18,29,3270890,2467220
2018,정형외과,N86,3,5,146140,106340
2018,정형외과,N87,186,667,55506360,38975660
2018,정형외과,N88,1,6,91520,64520
2018,정형외과,N89,2,2,26260,18560
2018,정형외과,N90,3,4,102000,76400
2018,정형외과,N91,252,387,20158200,14139100
2018,정형외과,N92,170,284,7220020,5071720
2018,정형외과,N93,418,631,53883330,37921310
2018,정형외과,N94,676,1052,16549770,11700570
2018,정형외과,N95,1970,5619,101247560,73563060
2018,정형외과,N96,4,10,247890,173890
2018,정형외과,N97,60,311,4112910,2892610
2018,정형외과,N98,1,1,19100,13400
2018,정형외과,N99,1,1,21020,14720
2018,정형외과,O00,2,4,138680,101480
2018,정형외과,O02,4,7,439760,355760
2018,정형외과,O04,1,1,15310,10810
2018,정형외과,O05,1,1,20520,14420
2018,정형외과,O08,1,4,16000,11200
2018,정형외과,O10,1,4,46180,32680
2018,정형외과,O12,1,1,15310,10810
2018,정형외과,O13,2,2,30620,21620
2018,정형외과,O20,14,25,1505750,1352350
2018,정형외과,O21,1,1,20190,14190
2018,정형외과,O22,1,1,15310,10810
2018,정형외과,O24,18,50,1037650,914350
2018,정형외과,O26,5,20,291470,204570
2018,정형외과,O34,1,1,29570,20770
2018,정형외과,O71,2,2,60260,42260
2018,정형외과,O82,1,1,87340,61140
2018,정형외과,O83,1,1,21020,14720
2018,정형외과,O90,1,1,21320,15020
2018,정형외과,O91,4,11,217840,152940
2018,정형외과,O92,1,1,88190,61790
2018,정형외과,O99,2,2,32030,22530
2018,정형외과,P07,3,6,207300,174600
2018,정형외과,P12,2,2,113560,79560
2018,정형외과,P13,4,4,74910,59410
2018,정형외과,P14,1,1,15310,10810
2018,정형외과,P21,1,1,16200,12800
2018,정형외과,P28,4,4,82790,61090
2018,정형외과,P35,1,1,15310,10810
2018,정형외과,P38,1,3,58810,46710
2018,정형외과,P39,1,1,19110,13410
2018,정형외과,P52,1,1,18050,12650
2018,정형외과,P57,1,1,58700,41100
2018,정형외과,P72,1,1,59740,41840
2018,정형외과,P80,1,1,10950,7750
2018,정형외과,P90,1,1,17470,13870
2018,정형외과,P91,1,1,15310,10810
2018,정형외과,P92,1,1,17470,15770
2018,정형외과,P96,1,1,14140,14140
2018,정형외과,Q02,1,1,15310,10810
2018,정형외과,Q03,1,1,15310,10810
2018,정형외과,Q04,4,6,83140,66440
2018,정형외과,Q05,24,51,2516840,1977020
2018,정형외과,Q06,3,3,50250,38550
2018,정형외과,Q07,5,51,1585960,1318520
2018,정형외과,Q13,3,3,2179970,1640900
2018,정형외과,Q17,4,7,120420,84620
2018,정형외과,Q18,20,42,1339050,1004160
2018,정형외과,Q20,1,2,139000,100400
2018,정형외과,Q21,2,2,390930,289860
2018,정형외과,Q24,2,3,41010,38110
2018,정형외과,Q25,2,4,68860,59160
2018,정형외과,Q26,1,1,15310,13810
2018,정형외과,Q27,9,11,195560,142560
2018,정형외과,Q28,4,6,600110,420310
2018,정형외과,Q30,1,1,15310,10810
2018,정형외과,Q32,1,1,17470,13870
2018,정형외과,Q33,1,1,24480,17180
2018,정형외과,Q38,6,8,617180,555420
2018,정형외과,Q41,1,1,69590,48790
2018,정형외과,Q42,1,1,24450,17150
2018,정형외과,Q43,2,2,48680,34180
2018,정형외과,Q44,4,5,544440,381440
2018,정형외과,Q50,2,6,159380,119880
2018,정형외과,Q53,6,10,180370,139070
2018,정형외과,Q54,1,1,15310,10810
2018,정형외과,Q55,1,1,24820,17420
2018,정형외과,Q61,8,9,783280,554280
2018,정형외과,Q62,1,1,207500,145300
2018,정형외과,Q64,3,3,374750,319160
2018,정형외과,Q65,526,703,21935170,16969640
2018,정형외과,Q66,3078,5172,344209160,264714430
2018,정형외과,Q67,259,300,7094860,5091620
2018,정형외과,Q68,324,703,19452660,14512720
2018,정형외과,Q69,283,532,22196410,16973480
2018,정형외과,Q70,70,199,10200610,7836540
2018,정형외과,Q71,11,14,1056400,817560
2018,정형외과,Q72,58,84,6174440,5113040
2018,정형외과,Q73,5,6,1246670,930410
2018,정형외과,Q74,542,1052,59269760,45693340
2018,정형외과,Q75,5,6,101360,76160
2018,정형외과,Q76,249,598,17144030,12610510
2018,정형외과,Q77,40,157,50643110,47191280
2018,정형외과,Q78,174,503,29338960,23245780
2018,정형외과,Q79,48,81,2158010,1779440
2018,정형외과,Q80,2,3,67930,50830
2018,정형외과,Q81,11,38,798180,614580
2018,정형외과,Q82,66,156,5282400,3847500
2018,정형외과,Q83,3,3,55440,38940
2018,정형외과,Q84,31,46,1004130,723630
2018,정형외과,Q85,55,322,9162080,7442790
2018,정형외과,Q87,20,38,971620,818620
2018,정형외과,Q89,20,33,6388040,5569680
2018,정형외과,Q90,4,15,3475440,3108020
2018,정형외과,Q92,1,2,41770,33070
2018,정형외과,Q93,1,1,15310,10810
2018,정형외과,Q96,5,23,777140,571640
2018,정형외과,Q98,1,1,66880,46880
2018,정형외과,Q99,2,3,41570,29370
2018,정형외과,R00,465,541,15151350,11041290
2018,정형외과,R01,8,9,296410,222310
2018,정형외과,R02,62,389,17582350,13668700
2018,정형외과,R03,417,493,9125130,6682330
2018,정형외과,R04,203,226,5505680,4076480
2018,정형외과,R05,2275,3378,56399080,42680900
