진료년도,표시과목,주상병코드,환자수,명세서 청구건수,입내원일수,요양급여비용총액,보험자부담금
2020,일반의,H40,9329,20819,20816,601412190,453699800
2020,일반의,H42,125,280,280,3952960,3269060
2020,일반의,H43,1934,2963,2959,88324040,64264940
2020,일반의,H44,248,345,345,5811490,4346090
2020,일반의,H45,4,8,8,131770,94370
2020,일반의,H46,19,27,27,1715690,1219390
2020,일반의,H47,91,151,151,11088040,7872040
2020,일반의,H48,2,3,3,75790,58890
2020,일반의,H49,35,68,70,6306430,4509020
2020,일반의,H50,450,543,538,21996220,16723220
2020,일반의,H51,5,5,5,154760,113460
2020,일반의,H52,20075,25687,25686,1071923830,763969430
2020,일반의,H53,986,1320,1320,79254290,55120870
2020,일반의,H54,252,586,584,13086280,10504880
2020,일반의,H55,68,81,81,7300300,5466800
2020,일반의,H57,729,876,875,20415320,14946720
2020,일반의,H59,24,57,57,856910,739110
2020,일반의,H60,96360,164020,164045,2861117600,2144031070
2020,일반의,H61,17259,27030,27036,802716910,590757700
2020,일반의,H62,1406,3229,3229,59392310,45605210
2020,일반의,H65,29423,65020,65186,1288007280,970078330
2020,일반의,H66,69012,162618,163292,3452358780,2642484910
2020,일반의,H67,729,1214,1214,20659830,15364630
2020,일반의,H68,2983,5070,5070,92083220,67806720
2020,일반의,H69,790,1063,1063,35564150,25526750
2020,일반의,H70,188,290,293,11345800,7652210
2020,일반의,H71,187,872,954,100590910,78568350
2020,일반의,H72,528,1174,1204,69960240,51866510
2020,일반의,H73,885,2283,2283,43130730,32188130
2020,일반의,H74,82,153,159,17505460,12873270
2020,일반의,H75,1,1,1,14930,10530
2020,일반의,H80,27,57,73,13335860,10077470
2020,일반의,H81,114964,215990,218865,5640813170,4272990870
2020,일반의,H82,1053,1696,1709,30360860,24094230
2020,일반의,H83,731,1092,1093,24736900,18445110
2020,일반의,H90,6834,14645,14925,2832800310,1997801000
2020,일반의,H91,4410,7921,7922,412652640,295388430
2020,일반의,H92,3076,3929,3927,71977970,53461760
2020,일반의,H93,15260,29663,29658,871004740,642407810
2020,일반의,H94,3,3,3,64740,53140
2020,일반의,H95,8,9,9,175580,134080
2020,일반의,I00,185,477,479,11173010,8408660
2020,일반의,I01,20,33,33,547330,434030
2020,일반의,I02,2,2,2,43860,30760
2020,일반의,I05,251,970,968,29383200,22176300
2020,일반의,I06,71,266,265,12176570,8947070
2020,일반의,I07,67,158,158,4495910,3345310
2020,일반의,I08,207,462,460,11159950,8592250
2020,일반의,I09,9,10,10,217150,158350
2020,일반의,I10,1727582,11448260,11447666,2.10857E+11,1.65563E+11
2020,일반의,I11,17796,107372,107430,2136621580,1718316110
2020,일반의,I12,829,3839,3837,83625950,64914450
2020,일반의,I13,2105,13341,13355,270751620,214682720
2020,일반의,I15,1831,8381,8380,140888340,111001660
2020,일반의,I20,25119,78844,79338,1787440740,1363995500
2020,일반의,I21,1316,3652,3737,124307330,87753040
2020,일반의,I22,151,1183,1183,23663770,19546580
2020,일반의,I23,68,236,236,4156370,3246970
2020,일반의,I24,676,1968,1967,46969460,36911960
2020,일반의,I25,4472,11738,11819,324026000,244818770
2020,일반의,I26,116,324,324,8391890,6392060
2020,일반의,I27,66,175,175,4081230,3285330
2020,일반의,I28,19,26,26,2481000,1766200
2020,일반의,I30,23,40,46,1915270,1442150
2020,일반의,I31,156,342,342,16889550,12077440
2020,일반의,I32,1,6,6,18780,13380
2020,일반의,I33,8,65,65,2239400,1628000
2020,일반의,I34,363,1067,1064,53390160,35023630
2020,일반의,I35,474,1483,1489,49945930,37936770
2020,일반의,I36,28,49,49,1676870,1210370
2020,일반의,I37,28,36,36,1693070,1404170
2020,일반의,I38,20,35,35,704990,537990
2020,일반의,I39,30,66,66,1658790,1249290
2020,일반의,I40,19,38,38,791270,620770
2020,일반의,I41,3,3,3,44160,32960
2020,일반의,I42,383,1583,1615,55971970,46366200
2020,일반의,I43,7,7,7,1119630,787330
2020,일반의,I44,119,233,251,5833810,4400680
2020,일반의,I45,260,381,381,8938460,6679460
2020,일반의,I46,9,10,10,717560,517260
2020,일반의,I47,1953,4394,4407,97829340,73506590
2020,일반의,I48,4294,15176,15179,369410890,280314280
2020,일반의,I49,9467,18395,18464,428871280,323580800
2020,일반의,I50,7434,24801,25061,571860270,453203580
2020,일반의,I51,2190,3417,3421,101214150,75737730
2020,일반의,I52,5,7,7,193720,155920
2020,일반의,I60,128,994,1054,29434750,22395870
2020,일반의,I61,434,3887,4003,147286620,115378440
2020,일반의,I62,70,472,500,44916840,37778830
2020,일반의,I63,12374,55600,57668,1581282560,1220749430
2020,일반의,I64,806,3554,3554,120490040,95908080
2020,일반의,I65,5868,12810,12854,534610020,375243480
2020,일반의,I66,1094,2309,2374,147166430,103864770
2020,일반의,I67,11657,27798,28503,1790017790,1255814600
2020,일반의,I68,370,1113,1129,35892520,28320560
2020,일반의,I69,4341,21176,21604,467691020,374764010
2020,일반의,I70,10056,25720,25742,683429560,506642820
2020,일반의,I71,319,733,794,33794180,24675820
2020,일반의,I72,266,390,401,14736370,10568920
2020,일반의,I73,64866,145721,145732,2410732130,1894757820
2020,일반의,I74,753,1954,1953,62691660,57241590
2020,일반의,I77,163,473,484,15356510,11091350
2020,일반의,I78,1304,2237,2235,45118360,34380270
2020,일반의,I79,588,1271,1271,24498830,19160320
2020,일반의,I80,2526,5101,5358,127751030,96041560
2020,일반의,I81,6,7,7,900750,635210
2020,일반의,I82,511,1150,1150,26482730,20593070
2020,일반의,I83,33165,80034,81127,5294373000,4074112300
2020,일반의,I84,2,4,4,59020,41520
2020,일반의,I85,33,53,82,4102840,2992070
2020,일반의,I86,1859,3858,3863,490038350,352713330
2020,일반의,I87,29905,59143,59149,1115482390,844229850
2020,일반의,I88,4978,7109,7169,172412750,124646090
2020,일반의,I89,4853,10114,10157,210814840,158287640
2020,일반의,I95,4500,6388,6413,152910700,114466860
2020,일반의,I97,61,144,151,3569330,2637060
2020,일반의,I98,112,185,185,8056870,5951170
2020,일반의,I99,660,1161,1161,19219730,15240230
2020,일반의,J00,460752,812680,812939,13197677250,10072133040
2020,일반의,J01,191190,383221,383521,6322508270,4755127760
2020,일반의,J02,440766,733229,733564,11968535610,8946240240
2020,일반의,J03,632919,1085238,1088551,18636784600,13854240890
2020,일반의,J04,225298,434140,434542,7227873600,5485407150
2020,일반의,J05,3752,5764,5834,111189670,85452660
2020,일반의,J06,693561,1255958,1256467,20442700410,15448847280
2020,일반의,J09,5825,7567,7795,157688830,115895570
2020,일반의,J10,68571,91857,99380,2820261350,2223154220
2020,일반의,J11,56173,76044,77108,1491030150,1103601690
2020,일반의,J12,752,910,1107,55263550,44102650
2020,일반의,J13,39,78,83,2303660,1758250
2020,일반의,J14,23,37,151,16766500,14082310
2020,일반의,J15,14267,32228,34569,923124780,736973560
2020,일반의,J16,835,1893,1893,32744860,25622560
2020,일반의,J17,244,447,447,9015060,6761460
2020,일반의,J18,40008,83420,96665,4106381750,3298044400
2020,일반의,J20,2121373,4643584,4649205,75464788220,57454575010
2020,일반의,J21,77881,175473,176315,3017217210,2344314580
2020,일반의,J22,82504,172606,172676,2771882770,2113814300
2020,일반의,J30,922069,1809181,1809025,30590408110,22959889990
2020,일반의,J31,26330,62559,62575,1272166770,982022170
2020,일반의,J32,43975,93214,93265,1865418850,1382776980
2020,일반의,J33,336,634,638,23479670,16962470
2020,일반의,J34,21287,41459,41765,2477912140,1888326800
2020,일반의,J35,13151,25583,25640,525429270,391145650
2020,일반의,J36,96486,171383,172066,2874606360,2136938610
2020,일반의,J37,6556,13002,13003,231749460,177488490
2020,일반의,J38,7785,13914,13913,497625830,357075510
2020,일반의,J39,28578,48211,48252,882358190,653278410
2020,일반의,J40,226452,471601,473369,7932545170,6101936600
2020,일반의,J41,52520,135310,135365,2102218360,1680215690
2020,일반의,J42,46921,121771,121984,1929356110,1553117930
2020,일반의,J43,1638,2219,2224,177285920,124884630
2020,일반의,J44,13339,46865,47394,878525360,710913780
2020,일반의,J45,127853,381190,383914,7043827180,5499795300
2020,일반의,J46,2821,8718,8876,169710490,131538270
2020,일반의,J47,3418,8963,9020,287675250,212985130
2020,일반의,J60,22,59,65,1334240,1087280
2020,일반의,J61,40,84,84,1671460,1339360
2020,일반의,J62,19,23,23,755490,541490
2020,일반의,J63,4,5,5,253600,182900
2020,일반의,J64,36,101,101,2306570,1814770
2020,일반의,J65,3,4,4,150530,105530
2020,일반의,J66,2,2,2,34690,28090
2020,일반의,J67,13,32,38,1631330,1257160
2020,일반의,J68,26,26,26,547570,394670
2020,일반의,J69,73,227,254,11291970,8587430
2020,일반의,J70,69,89,89,1641440,1195140
2020,일반의,J80,32,36,46,2474080,1909670
2020,일반의,J81,73,159,232,13479920,10461800
2020,일반의,J82,54,99,99,1573780,1264180
2020,일반의,J84,938,1698,1812,85838180,65314280
2020,일반의,J85,24,50,72,3052590,2319080
2020,일반의,J86,10,33,33,860790,609890
2020,일반의,J90,323,458,506,25461880,18769720
2020,일반의,J91,30,48,48,1418980,1060680
2020,일반의,J92,36,36,36,2078750,1487350
2020,일반의,J93,915,1310,1329,41659000,30332930
2020,일반의,J94,166,241,241,16482120,11778620
2020,일반의,J96,94,180,180,8704780,7009600
2020,일반의,J98,14905,17457,17447,1817231620,1265653900
2020,일반의,J99,6,10,10,499710,396810
2020,일반의,K00,40,51,51,825630,614730
2020,일반의,K01,63,77,77,1284670,916570
2020,일반의,K02,123,156,156,2301700,1770000
2020,일반의,K03,138,225,225,3724280,2999480
2020,일반의,K04,3056,5450,5462,82890470,65940140
2020,일반의,K05,35598,61699,61719,937641860,741799200
2020,일반의,K06,118,174,174,2853010,2162210
2020,일반의,K07,6558,11453,11455,246518340,182128030
2020,일반의,K08,2226,3183,3183,51789320,39010580
2020,일반의,K09,110,146,147,6126070,4481940
2020,일반의,K10,334,669,669,14376000,10720800
2020,일반의,K11,6238,8793,8821,178434070,131269560
2020,일반의,K12,81813,130214,130353,2173971910,1664931190
2020,일반의,K13,5882,7933,7931,134336680,99642970
2020,일반의,K14,6842,10384,10382,167839450,131485840
2020,일반의,K20,3839,5964,5973,118781230,87731170
2020,일반의,K21,785782,1499407,1500665,31680675320,23393693670
2020,일반의,K22,843,1632,1665,51088560,38004290
2020,일반의,K23,199,310,310,5128870,3804770
2020,일반의,K25,137194,246699,248578,6940538360,5078899680
2020,일반의,K26,46793,67855,68040,2673244850,1899030410
2020,일반의,K27,51704,103914,104146,1859059570,1422434340
2020,일반의,K28,218,377,377,7156190,5331290
2020,일반의,K29,1088851,1853852,1855667,43196662030,31643004880
2020,일반의,K30,127126,194153,194199,3760920280,2808677930
2020,일반의,K31,19915,30230,30299,1436726160,1040796430
2020,일반의,K35,3716,4917,6460,1348677460,994538290
2020,일반의,K36,528,636,638,46282850,32811440
2020,일반의,K37,1689,1807,1835,83400460,60172540
2020,일반의,K38,214,236,236,14014930,9875490
2020,일반의,K40,2021,2731,2928,203853890,155621240
2020,일반의,K41,89,129,129,2497410,1924210
2020,일반의,K42,174,222,230,11483120,8761980
2020,일반의,K43,265,380,387,10037050,7671810
2020,일반의,K44,27,39,37,1364300,1012900
2020,일반의,K45,56,69,69,1637480,1250180
2020,일반의,K46,297,350,352,9241410,7054710
2020,일반의,K50,873,2098,2123,66006980,52887070
2020,일반의,K51,1134,3094,3098,135645590,108281500
2020,일반의,K52,307777,447146,448961,8377546780,6276025250
2020,일반의,K55,97,294,305,10858070,8439400
2020,일반의,K56,5850,9327,9777,250635960,189225360
2020,일반의,K57,2158,3247,3659,304125710,217795080
2020,일반의,K58,227321,361031,361885,10188855930,7531890450
2020,일반의,K59,264478,447710,448117,10754541420,8066369060
2020,일반의,K60,5986,15987,17670,1760882020,1318608270
2020,일반의,K61,3496,11479,11899,1094836930,851195930
2020,일반의,K62,4670,6578,6697,608564820,434131690
2020,일반의,K63,130746,144394,145558,51342398090,36022388660
2020,일반의,K64,40264,85218,91047,7898316580,5899360250
2020,일반의,K65,265,410,468,23739170,17325230
2020,일반의,K66,150,240,268,24114400,16192110
2020,일반의,K67,234,288,288,4980390,3697090
2020,일반의,K70,11624,25726,27000,976254540,698778170
2020,일반의,K71,6561,13078,13769,432866260,311742850
2020,일반의,K72,730,1404,1447,45382930,33165530
2020,일반의,K73,28713,60632,61569,2121415680,1526431580
2020,일반의,K74,2291,5893,6571,350507230,257432210
2020,일반의,K75,53490,95730,96859,3484633380,2472173040
2020,일반의,K76,131017,192822,193595,11303929380,7882024650
2020,일반의,K77,886,2065,2083,63060400,46761940
2020,일반의,K80,10993,19062,19587,1115248320,774647640
2020,일반의,K81,1819,2595,2990,219169840,156659590
2020,일반의,K82,16240,17769,17830,2202492580,1506828830
2020,일반의,K83,2059,3241,3325,165636050,118015380
2020,일반의,K85,1127,1998,2432,145380540,106883270
2020,일반의,K86,3399,5006,5152,446695960,309142760
2020,일반의,K87,567,677,674,97808550,65952910
2020,일반의,K90,273,439,439,10440510,7806610
2020,일반의,K91,345,902,924,20843660,16064890
2020,일반의,K92,5385,7550,7636,244627220,180117750
2020,일반의,K93,723,1034,1034,19602510,14345710
2020,일반의,L00,30,45,50,1428590,1183110
2020,일반의,L01,60342,98302,98357,1853370300,1379565900
2020,일반의,L02,419748,876590,877207,18496000340,13433658800
2020,일반의,L03,352882,666816,670069,13426792420,10013342860
2020,일반의,L04,68534,110782,110920,1910828190,1400020770
2020,일반의,L05,8211,18973,19011,358151510,254878930
2020,일반의,L08,151861,271525,271585,5169416510,3801156070
2020,일반의,L10,218,692,711,17453530,14288680
2020,일반의,L11,742,810,810,14147810,10097410
2020,일반의,L12,144,393,393,6599160,5454860
2020,일반의,L13,5379,9197,9197,167761250,123287260
2020,일반의,L14,47,88,88,1931140,1399940
2020,일반의,L20,226146,461502,461898,9263821070,6831551880
2020,일반의,L21,230340,416265,416257,6789854790,5066474290
2020,일반의,L22,1204,1532,1538,24746080,21107250
2020,일반의,L23,1426657,2678371,2679085,46118373550,34834809880
2020,일반의,L24,278209,471695,471722,7885739230,5910672560
2020,일반의,L25,168670,290973,290990,4860961530,3704819370
2020,일반의,L26,1243,1962,1962,30642220,22650220
2020,일반의,L27,12311,23158,23235,425089230,321965080
2020,일반의,L28,70835,132532,132534,3046147670,2233424950
2020,일반의,L29,88128,161096,161107,3056313210,2347247150
2020,일반의,L30,359237,619608,619613,10601602690,7918024090
2020,일반의,L40,39586,112328,112415,2101777840,1545978530
2020,일반의,L41,544,1219,1219,21825420,16143620
2020,일반의,L42,4968,7892,7893,141959680,100894590
2020,일반의,L43,2142,3677,3677,86932310,62880590
2020,일반의,L44,927,1329,1329,21923670,16177770
2020,일반의,L45,32,67,67,1358430,1031430
2020,일반의,L50,632557,1184176,1184361,22583497600,16844915510
2020,일반의,L51,1777,3143,3160,56925830,42801010
2020,일반의,L52,457,992,992,17431680,12826420
2020,일반의,L53,3528,5936,5939,97947280,74136650
2020,일반의,L54,54,79,79,1149880,872580
2020,일반의,L55,2071,2669,2669,63227130,44979070
2020,일반의,L56,1619,2176,2176,36500020,26662220
2020,일반의,L57,2709,3816,3816,130102830,94699150
2020,일반의,L58,18,89,89,2327090,2049640
2020,일반의,L59,185,204,204,3630380,2618480
2020,일반의,L60,45329,113435,113529,3377966880,2444716590
2020,일반의,L62,53,67,67,1491070,1088270
2020,일반의,L63,47895,187013,187007,6649069510,4672299610
2020,일반의,L64,7104,11583,11582,181936110,128404810
2020,일반의,L65,4548,7125,7122,130144930,92417530
2020,일반의,L66,6162,12521,12521,283700110,201386640
2020,일반의,L67,29,48,48,800350,568750
2020,일반의,L68,53,68,68,1319240,925540
2020,일반의,L70,46553,92816,92815,1745568570,1230191910
2020,일반의,L71,10695,21625,21624,348338740,251714810
2020,일반의,L72,53306,126556,126679,7491622620,5297947650
2020,일반의,L73,62136,127893,127898,2218020570,1580056840
2020,일반의,L74,2891,3701,3701,62475490,47531290
2020,일반의,L75,2304,5789,5810,200240940,148684460
2020,일반의,L80,4627,20461,20456,968891600,690400070
2020,일반의,L81,10225,12484,12481,194376940,142218040
2020,일반의,L82,2214,2736,2736,61255910,45852380
2020,일반의,L83,293,405,405,9352340,6645890
2020,일반의,L84,115405,258137,258288,12191232610,8647789200
2020,일반의,L85,65044,97582,97581,1647135580,1228293270
2020,일반의,L86,997,1309,1309,21641340,16109740
2020,일반의,L87,164,184,184,3522980,2516980
2020,일반의,L88,178,546,546,10860900,8440900
2020,일반의,L89,4910,30068,30280,1161318770,932390070
2020,일반의,L90,4351,7634,7634,386940910,272200810
2020,일반의,L91,41887,102024,102024,3656198660,2571812450
2020,일반의,L92,3550,6084,6098,295351380,213786630
2020,일반의,L93,132,343,342,7792870,5797670
2020,일반의,L94,227,341,341,9071190,6472790
2020,일반의,L95,494,755,782,17841490,13304090
2020,일반의,L97,260,1510,3811,199662410,147637280
